endTime,artistName,trackName,msPlayed
2022-01-16 07:41,Selena Gomez & The Scene,Love You Like A Love Song,188453
2022-01-16 07:46,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),3301
2022-01-16 07:46,Christina Perri,human,9247
2022-01-16 07:46,Christina Perri,A Thousand Years,285120
2022-01-16 07:50,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
2022-01-16 07:53,Kaya May,Issues / Million Reasons (Acoustic Mashup),175404
2022-01-16 07:57,Landon Austin,Hide Away (Acoustic Version) [feat. Kaya May],211748
2022-01-16 08:22,Julia Sheer,Everything Has Changed,75606
2022-01-16 18:08,Guru Randhawa,Surma Surma,202803
2022-01-17 04:07,Lisa Mishra,Nai Chaida,175048
2022-01-17 05:00,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,178520
2022-01-17 08:18,Faridkot,Nasha (Equals Sessions),118821
2022-01-17 16:03,Faridkot,Nasha (Equals Sessions),168640
2022-01-17 16:05,Faridkot,Get Lost,164526
2022-01-17 16:09,Deep Jandu,Bombay to Punjab,243121
2022-01-17 16:14,Bohemia,Same Beef,290314
2022-01-17 16:18,Akhil,Kalla Sohna Nai,156497
2022-01-17 16:22,Harnoor,Waalian,218506
2022-01-17 16:25,Jass Manak,Prada,182097
2022-01-17 16:28,Gippy Grewal,Car Nachdi,205196
2022-01-17 16:33,Kaka,Libaas,266916
2022-01-17 16:39,Shooter Kahlon,Game,274479
2022-01-17 16:44,Sumit Goswami,Feelings,224792
2022-01-17 16:49,Faridkot,Nasha (Equals Sessions),287543
2022-01-17 16:53,Deep Jandu,Bombay to Punjab,243094
2022-01-17 16:59,Bohemia,Same Beef,290312
2022-01-17 17:01,Akhil,Kalla Sohna Nai,156419
2022-01-17 17:04,Harnoor,Waalian,164786
2022-01-18 03:02,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-18 03:05,Lisa Mishra,Nai Chaida,175048
2022-01-18 03:09,Bebe Rexha,I'm a Mess,195513
2022-01-18 03:12,Dan + Shay,"10,000 Hours (with Justin Bieber)",165797
2022-01-18 03:17,The Chainsmokers,Closer,286210
2022-01-18 03:22,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,235544
2022-01-18 03:25,Selena Gomez,Wolves,197974
2022-01-18 03:51,Anne-Marie,2002,29687
2022-01-18 10:38,Lisa Mishra,Nai Chaida,175048
2022-01-18 10:41,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-18 10:46,Zedd,Happy Now,255
2022-01-18 10:50,The Pussycat Dolls,I Don't Need A Man,33569
2022-01-18 10:50,Ava Max,Sweet but Psycho,187432
2022-01-18 10:54,BLACKPINK,STAY,230322
2022-01-18 10:57,Jay Sean,Ride It,151020
2022-01-18 10:57,Maroon 5,Memories,2220
2022-01-18 10:59,Ray-X,Alone Part 2,88014
2022-01-18 18:10,A.R. Rahman,Parade De La Bastille,30022
2022-01-18 18:14,Madilyn Bailey,I Need Your Love,199753
2022-01-18 18:18,Tatiana Manaois,Me and Love Don't Get Along,232607
2022-01-18 18:19,Ray-X,Alone Part 2,66400
2022-01-18 18:53,Zedd,Stay,210019
2022-01-18 18:56,Jay Sean,Ride It (Kya Yehi Pyar Hai),193540
2022-01-18 18:59,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,171454
2022-01-18 19:02,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",170106
2022-01-19 03:38,Jay Sean,Nakhre (Eyes on You 2),158250
2022-01-19 03:41,Rishi Rich,Dance With You - Original Version,176266
2022-01-19 03:43,Jay Sean,Stolen - Original Full Length Version,93446
2022-01-19 03:44,Jay Sean,Lights Off,90002
2022-01-19 16:36,Shankar-Ehsaan-Loy,Jhoom,30127
2022-01-19 16:39,Zack Knight,Nakhre,194431
2022-01-19 16:42,Jay Sean,Nakhre - Dj Vix Desi Remix,114276
2022-01-19 16:44,Jay Sean,Nakhre (Eyes on You 2),149693
2022-01-19 16:49,Jay Sean,Lights Off,252791
2022-01-19 16:52,Jay Sean,Stolen - Original Full Length Version,235675
2022-01-19 17:53,Taylor Swift,Fearless,20
2022-01-19 17:53,Jay Sean,Stolen - Original Full Length Version,30992
2022-01-19 17:57,Taylor Swift,Love Story,213074
2022-01-19 18:01,Miss Pooja,"Second Hand Jawaani (From ""Cocktail"")",225110
2022-01-19 18:04,Zedd,Stay,180706
2022-01-20 03:29,Jay Sean,Nakhre (Eyes on You 2),171080
2022-01-20 03:30,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",4130
2022-01-20 03:35,Mohit Chauhan,Matargashti,328052
2022-01-20 03:38,A.R. Rahman,Garda,116281
2022-01-20 03:46,Sunidhi Chauhan,Saami Saami,378752
2022-01-20 03:48,Sunidhi Chauhan,Saami Saami,66631
2022-01-20 03:51,Lisa Mishra,Nai Chaida,175048
2022-01-20 03:55,Meghan Trainor,Me Too,255865
2022-01-20 03:57,Pritam,Mehrama,402
2022-01-20 04:01,Guri,"Shooter - From ""Shooter""",4807
2022-01-20 04:01,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",0
2022-01-20 04:01,Bilal Saeed,Baari,235297
2022-01-20 04:04,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",170088
2022-01-20 04:07,QARAN,Ki Kehna (feat. R3HAB),166800
2022-01-20 04:10,Sukh-E Muzical Doctorz,Sniper,176000
2022-01-20 04:13,Guri,Nira Ishq,181514
2022-01-20 04:16,Tegi Pannu,Schedule,148376
2022-01-20 04:18,Darshan Raval,Teri Aankhon Mein,121347
2022-01-20 07:09,Lisa Mishra,Nai Chaida,175048
2022-01-20 07:12,Lisa Mishra,Nai Chaida,175048
2022-01-20 07:12,Lisa Mishra,Nai Chaida,7521
2022-01-20 07:17,Sunidhi Chauhan,Saami Saami,227160
2022-01-20 07:18,Sunidhi Chauhan,Saami Saami,16164
2022-01-20 07:23,Mohit Chauhan,Matargashti,298824
2022-01-20 10:38,Jay Sean,Lights Off,30205
2022-01-20 10:38,Shankar-Ehsaan-Loy,Life Is Crazy,30126
2022-01-20 10:38,Taylor Swift,Fearless,30148
2022-01-20 10:38,DJ Sammy (TH),Moon Knight,11232
2022-01-20 10:40,Rochak Kohli,Pal Reprise,55294
2022-01-20 10:40,Neha Bhasin,Andheri Raat,24586
2022-01-20 13:04,Rochak Kohli,Miliyo Re,3578
2022-01-20 13:04,Neha Bhasin,Andheri Raat,152207
2022-01-21 03:28,Lisa Mishra,Nai Chaida,175048
2022-01-21 03:44,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-21 03:51,Taylor Swift,Blank Space,324961
2022-01-21 03:55,Taylor Swift,Wildest Dreams (Taylor's Version),220433
2022-01-21 05:21,Taylor Swift,I Knew You Were Trouble (Taylor's Version),396680
2022-01-21 05:21,Taylor Swift,I Knew You Were Trouble (Taylor's Version),9210
2022-01-21 05:25,Taylor Swift,Blank Space,231826
2022-01-21 05:26,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),602
2022-01-21 05:26,Taylor Swift,champagne problems,4590
2022-01-21 05:26,Taylor Swift,Wildest Dreams (Taylor's Version),1040
2022-01-21 05:26,Taylor Swift,I Knew You Were Trouble (Taylor's Version),961
2022-01-21 05:26,Taylor Swift,Enchanted,16666
2022-01-21 05:30,Taylor Swift,Love Story (Taylor’s Version),235766
2022-01-21 05:34,Taylor Swift,Shake It Off,219200
2022-01-21 05:38,Taylor Swift,Delicate,232253
2022-01-21 05:42,Taylor Swift,Style,231000
2022-01-21 05:46,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),225960
2022-01-21 05:49,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),193145
2022-01-21 05:53,Taylor Swift,willow,214693
2022-01-21 05:57,Taylor Swift,cardigan,239560
2022-01-21 06:01,Taylor Swift,22 (Taylor's Version),230947
2022-01-21 06:05,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),240226
2022-01-21 06:09,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),258813
2022-01-21 06:14,Taylor Swift,exile (feat. Bon Iver),285634
2022-01-21 06:18,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),199273
2022-01-21 06:21,Selena Gomez,Wolves,197993
2022-01-21 06:24,Ariana Grande,34+35,173710
2022-01-21 06:28,The Chainsmokers,Closer,244960
2022-01-21 06:55,Meghan Trainor,All The Ways,117316
2022-01-21 08:09,Javed Ali,Srivalli,194141
2022-01-21 08:14,Vishal-Shekhar,Bin Tere,330360
2022-01-21 08:16,Mithoon,Phir Bhi Tumko Chaahunga,1142
2022-01-21 08:16,Arijit Singh,"Aayat (From ""Bajirao Mastani)",1159
2022-01-21 08:16,Ankit Tiwari,"Galliyan (From ""Ek Villain"")",38235
2022-01-21 08:16,Mohit Chauhan,Tujhe Bhula Diya,1964
2022-01-21 08:16,Pritam,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",912
2022-01-21 08:21,Mohit Chauhan,Tujhe Bhula Diya,279429
2022-01-21 08:27,Mithoon,Phir Bhi Tumko Chaahunga,351587
2022-01-21 08:31,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",228968
2022-01-21 08:37,Ajay-Atul,Abhi Mujh Mein Kahin,364786
2022-01-21 08:43,Mohammed Irfan,"Banjaara (From ""Ek Villain"")",336567
2022-01-21 08:47,Arijit Singh,"Tera Chehra (From ""Sanam Teri Kasam"")",274000
2022-01-21 08:53,Mohammed Irfan,"Sanam Teri Kasam (Reprise) (From ""Sanam Teri Kasam"")",296007
2022-01-21 08:57,Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",241448
2022-01-21 09:03,Ankit Tiwari,Sunn Raha Hai,390222
2022-01-21 09:08,Atif Aslam,O Saathi,251818
2022-01-21 09:13,Arijit Singh,"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",278401
2022-01-21 09:15,Vishal-Shekhar,Ishq Wala Love,5055
2022-01-21 09:15,Amaal Mallik,Ghar Se Nikalte Hi,150756
2022-01-21 09:20,Vishal-Shekhar,Ishq Wala Love,257973
2022-01-21 09:26,Ankit Tiwari,"Galliyan (From ""Ek Villain"")",340399
2022-01-21 09:31,Jawad Ahmad,Samjhawan,269184
2022-01-21 09:35,Vishal Dadlani,Tu Meri,257089
2022-01-21 09:46,A.R. Rahman,Enna Sona,213632
2022-01-21 09:50,Akhil,"Duniyaa (From ""Luka Chuppi"")",222500
2022-01-21 10:28,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",138754
2022-01-22 02:22,Jay Sean,With You,102045
2022-01-22 02:23,Jay Sean,Mars,22880
2022-01-22 02:23,Jay Sean,Maybe,85656
2022-01-22 02:25,HRVY,Hasta Luego,113048
2022-01-22 02:29,Liam Payne,For You (With Rita Ora),242827
2022-01-22 02:33,Jay Sean,Down,212506
2022-01-22 02:37,Jay Sean,Ride It (Kya Yehi Pyar Hai),18298
2022-01-22 02:37,Liam Payne,For You (With Rita Ora),209415
2022-01-22 03:21,Lisa Mishra,Nai Chaida,175048
2022-01-22 03:26,Lisa Mishra,Nai Chaida,73493
2022-01-22 03:29,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-22 03:35,Taylor Swift,Blank Space,231826
2022-01-22 03:58,Lisa Mishra,Nai Chaida,172640
2022-01-22 04:02,Taylor Swift,Blank Space,231826
2022-01-22 04:08,Taylor Swift,Enchanted,352200
2022-01-22 04:45,Taylor Swift,Wildest Dreams (Taylor's Version),22733
2022-01-22 08:16,Taylor Swift,Blank Space,231826
2022-01-22 08:21,Taylor Swift,Wildest Dreams (Taylor's Version),1055
2022-01-22 08:21,Taylor Swift,I Knew You Were Trouble (Taylor's Version),7520
2022-01-22 08:21,Taylor Swift,Enchanted,253596
2022-01-22 08:22,Taylor Swift,Love Story (Taylor’s Version),77613
2022-01-22 08:22,Taylor Swift,Love Story (Taylor’s Version),167
2022-01-22 08:22,Taylor Swift,Love Story (Taylor’s Version),7322
2022-01-22 08:23,Taylor Swift,Love Story (Taylor’s Version),6266
2022-01-22 08:28,Lisa Mishra,Nai Chaida,175048
2022-01-22 08:34,Vishal Dadlani,Tu Meri,18303
2022-01-22 08:34,Jawad Ahmad,Samjhawan,883
2022-01-22 08:34,Vishal-Shekhar,Ishq Wala Love,257973
2022-01-22 08:34,Ankit Tiwari,"Galliyan (From ""Ek Villain"")",572
2022-01-22 08:38,Maggie Lindemann,Pretty Girl,219428
2022-01-22 08:52,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),985
2022-01-22 08:52,Halsey,Without Me,140943
2022-01-22 08:52,Meghan Trainor,Me Too,1281
2022-01-22 08:52,Jennifer Lopez,On The Floor,1742
2022-01-22 08:52,Dua Lipa,Levitating,1230
2022-01-22 08:56,Bruno Mars,Count on Me,197469
2022-01-22 08:59,Doja Cat,You Right,186173
2022-01-22 09:02,Pitbull,Mueve La Cintura,193266
2022-01-22 09:05,Meghan Trainor,All The Ways,175223
2022-01-22 09:41,Selena Gomez & The Scene,Love You Like A Love Song,5233
2022-01-22 14:08,Taylor Swift,Love Story (Taylor’s Version),30029
2022-01-22 14:09,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",2935
2022-01-23 02:51,Vishal-Shekhar,Ishq Wala Love,257973
2022-01-23 04:12,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",153839
2022-01-23 08:58,Vishal-Shekhar,Ishq Wala Love,257973
2022-01-23 09:00,Ankit Tiwari,"Galliyan (From ""Ek Villain"")",31046
2022-01-23 17:57,Taylor Swift,Love Story (Taylor’s Version),173817
2022-01-23 17:57,Selena Gomez & The Scene,Love You Like A Love Song,30181
2022-01-23 18:02,Hitesh Modak,"Hawaa Banke (From ""Yeh Saali Aashiqui"")",272490
2022-01-23 18:05,Romy,Tu Lagdi Ferrari,179870
2022-01-23 18:06,Tanishk Bagchi,"Tenu Lehenga (From ""Satyameva Jayate 2"")",37284
2022-01-23 18:07,Tulsi Kumar,Masakali 2.0,72064
2022-01-23 18:10,Jay Sean,Nakhre (Eyes on You 2),153156
2022-01-23 18:14,Taylor Swift,Love Story (Taylor’s Version),235534
2022-01-23 18:18,Suraj Jagan,Give Me Some Sunshine,244397
2022-01-23 18:21,Badshah,"Sab Sahi Hai Bro - Inspired by ""Aladdin""",165791
2022-01-23 18:23,Badshah,Kala Jora,40305
2022-01-23 18:27,Himesh Reshammiya,O Meri Zohrajabeen,46537
2022-01-23 18:30,A.R. Rahman,Challa,188371
2022-01-23 19:07,Arijit Singh,Pal,291073
2022-01-23 19:08,Darshan Raval,Asal Mein,103817
2022-01-23 19:33,Jay Sean,Lights Off,90504
2022-01-23 19:34,Jay Sean,Ride It (Kya Yehi Pyar Hai),64679
2022-01-24 16:58,Jay Sean,Ride It (Original Version),30003
2022-01-24 16:58,Shalmali Kholgade,Shakira,30230
2022-01-24 17:01,Jay Sean,Stay (Tu Rahe),166259
2022-01-24 17:02,Jay Sean,Maybe (Shayad),80833
2022-01-24 17:04,Arjun,I’Ll Be Waiting (Kabhi Jo Baadal),88041
2022-01-24 17:06,Pritam,Shayad - English Rendition,161062
2022-01-24 17:11,Ankit Tiwari,"Tum Se Hi (From ""Sadak 2"")",282857
2022-01-24 17:15,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),197895
2022-01-24 17:17,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),120929
2022-01-24 18:38,Jay Sean,Stolen - Original Full Length Version,243754
2022-01-24 18:42,Taylor Swift,Love Story,236102
2022-01-24 18:46,Taylor Swift,Fearless,242944
2022-01-24 18:50,Taylor Swift,Love Story,236135
2022-01-24 18:55,Miss Pooja,"Second Hand Jawaani (From ""Cocktail"")",242179
2022-01-24 18:59,Zedd,Stay,210116
2022-01-24 19:02,Shankar-Ehsaan-Loy,Life Is Crazy,221726
2022-01-24 19:07,Pritam,Subhanallah,249718
2022-01-24 19:12,Pritam,Kabira,223353
2022-01-24 19:16,Pritam,Ilahi,228848
2022-01-24 19:19,A.R. Rahman,Parade De La Bastille,221179
2022-01-24 19:22,Badshah,"Sab Sahi Hai Bro - Inspired by ""Aladdin""",165849
2022-01-24 19:27,Guru Randhawa,Surma Surma,215762
2022-01-24 19:31,Vishal Dadlani,Madaari,239375
2022-01-24 19:35,Garry Sandhu,Wallah Wallah,231083
2022-01-24 19:39,Yo Yo Honey Singh,First Kiss,219322
2022-01-24 19:44,Nucleya,Let's Nacho,215046
2022-01-24 19:48,Vedesh Sookoo,Hunter,256964
2022-01-24 19:53,A.R. Rahman,Kun Faya Kun,310778
2022-01-24 19:57,Garry Sandhu,Wallah Wallah,231103
2022-01-24 20:01,Yo Yo Honey Singh,First Kiss,219471
2022-01-24 20:06,Nucleya,Let's Nacho,215052
2022-01-25 04:18,Vedesh Sookoo,Hunter,30062
2022-01-25 04:22,Maroon 5,Memories,189433
2022-01-25 04:23,Madilyn Bailey,I Need Your Love,11600
2022-01-25 04:23,Ray-X,Alone Part 2,1364
2022-01-25 04:23,Tatiana Manaois,Me and Love Don't Get Along,5135
2022-01-25 04:26,Meghan Trainor,All The Ways,175060
2022-01-25 04:29,Pink Sweat$,At My Worst,170162
2022-01-25 04:32,Selena Gomez,Only You,184726
2022-01-25 04:35,Doja Cat,You Right,186058
2022-01-25 04:38,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),188819
2022-01-25 04:40,Ariana Grande,34+35,98755
2022-01-25 04:43,Anyways,Attentions Charlie Puth,186598
2022-01-25 04:46,Cash Cash,Hero (feat. Christina Perri),197825
2022-01-25 07:14,Shankar-Ehsaan-Loy,Jhoom,1632
2022-01-25 07:14,Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",566
2022-01-25 07:17,Jay Sean,Ride It (Kya Yehi Pyar Hai),193517
2022-01-25 07:22,Neeraj Shridhar,"Tum Hi Ho Bandhu (From ""Cocktail"")",281953
2022-01-25 07:27,Mohit Chauhan,Matargashti,327834
2022-01-25 07:33,A.R. Rahman,Garda,223874
2022-01-25 07:37,Hitesh Modak,"Hawaa Banke (From ""Yeh Saali Aashiqui"")",272333
2022-01-25 07:40,Romy,Tu Lagdi Ferrari,179869
2022-01-25 07:43,Jay Sean,Nakhre (Eyes on You 2),157941
2022-01-25 07:47,Tulsi Kumar,Masakali 2.0,171738
2022-01-25 10:36,Taylor Swift,Blank Space,231826
2022-01-25 10:36,Firebeatz,Bad Habit,11606
2022-01-25 10:37,Enrique Iglesias,I Like It,0
2022-01-25 10:40,Meghan Trainor,Me Too,181240
2022-01-25 10:40,Dua Lipa,Levitating,0
2022-01-25 10:46,Bebe Rexha,I'm a Mess,207423
2022-01-25 10:47,The Bellas,Cheap Thrills,23736
2022-01-25 10:50,Marshmello,OK Not To Be OK,159862
2022-01-25 10:52,Bebe Rexha,I'm a Mess,6045
2022-01-25 10:52,The Weeknd,Starboy,5830
2022-01-25 10:52,The Weeknd,Pray For Me (with Kendrick Lamar),1285
2022-01-25 10:52,Witt Lowry,Into Your Arms (feat. Ava Max),115273
2022-01-25 10:55,Dan + Shay,"10,000 Hours (with Justin Bieber)",160944
2022-01-25 10:58,Daya,"Sit Still, Look Pretty",200717
2022-01-25 11:01,Sophia Angeles,Miss You More,165946
2022-01-25 16:56,Shawn Mendes,Señorita,190781
2022-01-25 17:00,Selena Gomez & The Scene,Naturally,202417
2022-01-25 17:03,Justin Bieber,Baby,214211
2022-01-25 17:07,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220717
2022-01-25 17:11,Selena Gomez & The Scene,Love You Like A Love Song,188341
2022-01-25 17:29,Dua Lipa,Don't Start Now,112646
2022-01-25 17:32,Justin Bieber,Sorry,200610
2022-01-25 17:36,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217692
2022-01-25 17:39,Charlie Puth,Girlfriend,177274
2022-01-25 17:44,Charlie Puth,The Way I Am,186097
2022-01-25 17:46,Chris Brown,Go Crazy,176789
2022-01-25 17:50,Jonas Blue,Mama,184117
2022-01-25 17:53,Ed Sheeran,Beautiful People (feat. Khalid),197664
2022-01-25 17:56,Ariana Grande,7 rings,178533
2022-01-25 18:00,Jax Jones,Harder (with Bebe Rexha),159731
2022-01-25 18:03,Alan Walker,On My Way,193602
2022-01-25 18:05,Ariana Grande,positions,107241
2022-01-25 18:32,Pritam,Shayad - English Rendition,161084
2022-01-25 18:35,Guru Randhawa,Suit Suit,176753
2022-01-25 18:36,Simranjeet Singh,Thoddi Waala Till,38028
2022-01-26 06:09,Lisa Mishra,Nai Chaida,175048
2022-01-26 06:10,Midnight Kids,Monsters,11112
2022-01-26 06:13,Ava Max,Sweet but Psycho,187436
2022-01-26 06:15,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),24601
2022-01-26 06:15,Simranjeet Singh,Thoddi Waala Till Remix(Remix By Dj Sky),3150
2022-01-26 06:15,Simranjeet Singh,Thoddi Waala Till Remix(Remix By Dj Sky),3680
2022-01-26 06:18,Simranjeet Singh,Thoddi Waala Till,210855
2022-01-26 06:21,Pritam,Shayad - English Rendition,160977
2022-01-26 06:23,Jay Sean,Ride It (Kya Yehi Pyar Hai),123354
2022-01-26 06:27,Taylor Swift,Love Story (Taylor’s Version),235508
2022-01-26 06:31,Jay Sean,Lights Off,253102
2022-01-26 06:37,Jay Sean,Stolen - Original Full Length Version,243682
2022-01-26 06:41,Taylor Swift,Fearless,242734
2022-01-26 14:26,Lisa Mishra,Nai Chaida,175048
2022-01-26 14:35,Jay Sean,Nakhre (Eyes on You 2),158250
2022-01-26 14:39,Javed Ali,Srivalli,224072
2022-01-26 14:40,Javed Ali,Srivalli,8540
2022-01-26 14:44,Sunidhi Chauhan,Saami Saami,227160
2022-01-26 14:48,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-26 14:59,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,8250
2022-01-26 15:03,Javed Ali,Srivalli,224072
2022-01-26 15:09,Mohit Chauhan,Matargashti,328052
2022-01-26 18:55,Taylor Swift,Love Story,1332
2022-01-26 18:58,Halsey,Without Me,201514
2022-01-26 19:01,Dua Lipa,New Rules,156780
2022-01-26 19:04,Ariana Grande,Just Look Up (From Don’t Look Up),172657
2022-01-26 19:05,THE SCOTTS,THE SCOTTS,79430
2022-01-26 19:08,Kid Cudi,Pursuit Of Happiness (Nightmare),144761
2022-01-26 19:11,Kid Cudi,Day 'N' Nite (Nightmare),206758
2022-01-26 19:16,Drake,IMY2 (with Kid Cudi),130506
2022-01-26 19:18,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),175393
2022-01-26 19:22,The Weeknd,Sacrifice,188885
2022-01-26 19:22,Post Malone,One Right Now (with The Weeknd),858
2022-01-26 19:24,The Weeknd,Take My Breath,146703
2022-01-27 03:05,The Weeknd,I Heard You’re Married (feat. Lil Wayne),180004
2022-01-27 03:23,The Weeknd,Sacrifice,188918
2022-01-27 03:25,The Weeknd,A Tale By Quincy,96232
2022-01-27 03:28,The Weeknd,Out of Time,214193
2022-01-27 03:32,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",206335
2022-01-27 03:35,Anna Hamilton,Bad Liar,174320
2022-01-27 03:38,Halsey,Without Me,201660
2022-01-27 03:42,Alessia Cara,Out Of Love,227693
2022-01-27 03:43,SLANDER,Love Is Gone - Acoustic,30002
2022-01-27 07:22,The Weeknd,Sacrifice,188766
2022-01-27 08:30,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211857
2022-01-27 08:34,Ariana Grande,"thank u, next",207320
2022-01-27 08:52,A.R. Rahman,Kun Faya Kun,449860
2022-01-28 02:43,The Weeknd,Sacrifice,188918
2022-01-28 02:47,Simranjeet Singh,Thoddi Waala Till Remix(Remix By Dj Sky),193259
2022-01-28 02:49,Simranjeet Singh,Thoddi Waala Till Remix(Remix By Dj Sky),127489
2022-01-28 06:10,Javed Ali,Srivalli,72160
2022-01-28 09:38,Madilyn Bailey,I Need Your Love,62
2022-01-28 09:38,Christina Perri,A Thousand Years,161
2022-01-28 09:38,Christina Perri,A Thousand Years,8
2022-01-28 10:23,Selena Gomez & The Scene,Love You Like A Love Song,110400
2022-01-28 16:39,Ariana Grande,"thank u, next",30099
2022-01-28 16:43,The Weeknd,Dawn FM,96202
2022-01-28 16:47,The Weeknd,Gasoline,212087
2022-01-28 16:50,The Weeknd,How Do I Make You Love Me?,203533
2022-01-28 16:56,The Weeknd,Take My Breath,339078
2022-01-28 16:59,The Weeknd,Sacrifice,188750
2022-01-28 17:01,The Weeknd,A Tale By Quincy,64677
2022-01-28 17:04,The Weeknd,Out of Time,188183
2022-01-28 17:07,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",209778
2022-01-28 17:10,The Weeknd,Best Friends,163380
2022-01-28 17:23,The Weeknd,Is There Someone Else?,103006
2022-01-28 17:26,The Weeknd,Starry Eyes,147850
2022-01-28 17:28,The Weeknd,Every Angel is Terrifying,151397
2022-01-28 17:32,The Weeknd,Don’t Break My Heart,205519
2022-01-28 17:37,Post Malone,One Right Now (with The Weeknd),193479
2022-01-28 17:41,Swedish House Mafia,Moth To A Flame (with The Weeknd),233905
